Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.4 (Mean Risk),Threshold 0.4 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.0,0.2289024293422699,0.0462132930387736,0.2289024293422699,0.0462132930387736,0.185480248183012,0.020761394086251474,0.23536451539445308,0.020488725474347973,0.22588308930397033,0.006432163766542514,0.22376748100366622,0.02801913421673172,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474
0.009523809523809525,0.2289024293422699,0.0462132930387736,0.2289024293422699,0.0462132930387736,0.185480248183012,0.020761394086251474,0.23536451539445308,0.020488725474347973,0.22588308930397033,0.006432163766542514,0.22376748100366622,0.02801913421673172,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474,0.185480248183012,0.020761394086251474
0.01904761904761905,0.19643862545490265,0.03078939109975426,0.19643862545490265,0.03078939109975426,0.1914107073098421,0.01280498259434745,0.22198112873781112,0.023020710252109274,0.2363762616366148,0.02588724556106337,0.22719634809043437,0.03238285020778838,0.1914107073098421,0.01280498259434745,0.1914107073098421,0.01280498259434745,0.1914107073098421,0.01280498259434745,0.20502079464495182,0.03550332222419135,0.1914107073098421,0.01280498259434745,0.1914107073098421,0.01280498259434745
0.02857142857142857,0.19355357314149538,0.021608032255390416,0.19355357314149538,0.021608032255390416,0.1980325865248839,0.030561321114491717,0.22302334264962265,0.016776091656988696,0.22567855596542358,0.019915667948742048,0.22556512480424273,0.019627987769065863,0.1980325865248839,0.030561321114491717,0.1980325865248839,0.030561321114491717,0.1980325865248839,0.030561321114491717,0.20205649733543393,0.02957165766128865,0.1980325865248839,0.030561321114491717,0.1980325865248839,0.030561321114491717
0.0380952380952381,0.19653688929975033,0.022363321362206867,0.19653688929975033,0.022363321362206867,0.19510121550410986,0.020238367812693062,0.22353980696249393,0.008356596863779046,0.22403667151927947,0.008152009332187139,0.2179132832258585,0.02216562410159608,0.19510121550410986,0.020238367812693062,0.19510121550410986,0.020238367812693062,0.19510121550410986,0.020238367812693062,0.20398468989878893,0.02109278105587377,0.19510121550410986,0.020238367812693062,0.19510121550410986,0.020238367812693062
0.047619047619047616,0.19074931368231773,0.012733360198937633,0.19074931368231773,0.012733360198937633,0.1992292135953903,0.011675788461142006,0.21736925548363117,0.011000643901248438,0.22126001298427583,0.012893627098514899,0.21680323705520657,0.02293883571425735,0.1992292135953903,0.011675788461142006,0.1992292135953903,0.011675788461142006,0.1992292135953903,0.011675788461142006,0.1988059960305691,0.011831941741916282,0.1992292135953903,0.011675788461142006,0.1992292135953903,0.011675788461142006
0.05714285714285714,0.1912932222088178,0.014895138913208768,0.1912932222088178,0.014895138913208768,0.19602372931937379,0.009474255427474647,0.21637313011833417,0.014654862494496459,0.22174632703264552,0.017057239876250914,0.21918270041988722,0.03192877050573885,0.19602372931937379,0.009474255427474647,0.19602372931937379,0.009474255427474647,0.19602372931937379,0.009474255427474647,0.20890753188480934,0.015151474586637168,0.19602372931937379,0.009474255427474647,0.19602372931937379,0.009474255427474647
0.06666666666666667,0.1886564849742821,0.018840957601479587,0.1886564849742821,0.018840957601479587,0.2099105790257454,0.013249822035655608,0.21947863012174582,0.01056173696983897,0.22208613080637796,0.01128955910734562,0.22129436934012034,0.03394827310967215,0.2099105790257454,0.013249822035655608,0.2099105790257454,0.013249822035655608,0.2099105790257454,0.013249822035655608,0.20621448568999767,0.011719764646696149,0.2099105790257454,0.013249822035655608,0.2099105790257454,0.013249822035655608
0.0761904761904762,0.18478554440662265,0.016448212229893188,0.18478554440662265,0.016448212229893188,0.21255034999921918,0.01288702129454223,0.2189621604648569,0.009779170054227852,0.24030347489286213,0.033660493927454786,0.2363048292042333,0.06175887247954171,0.21255034999921918,0.01288702129454223,0.21255034999921918,0.01288702129454223,0.21255034999921918,0.01288702129454223,0.21338053653016686,0.013266084532254134,0.21255034999921918,0.01288702129454223,0.21255034999921918,0.01288702129454223
0.08571428571428572,0.1867236437069045,0.01720486741700459,0.1867236437069045,0.01720486741700459,0.21320969983935356,0.015067474798550862,0.21893062738294458,0.013820371062784158,0.2354434538094534,0.03193543115829672,0.2312405235488855,0.05209276829756091,0.21320969983935356,0.015067474798550862,0.21320969983935356,0.015067474798550862,0.21320969983935356,0.015067474798550862,0.21308868957890406,0.015029543232263765,0.21320969983935356,0.015067474798550862,0.21320969983935356,0.015067474798550862
0.09523809523809523,0.19015794545412062,0.016256284816692224,0.19015794545412062,0.016256284816692224,0.22079440467059613,0.02071842923271545,0.21413533917117503,0.014143943913611656,0.2398419372923672,0.03311306915168023,0.23066720562499193,0.04639787590615971,0.22079440467059613,0.02071842923271545,0.22079440467059613,0.02071842923271545,0.22079440467059613,0.02071842923271545,0.2158678036183119,0.018223439626480244,0.21582865826785566,0.01821825753620338,0.22079440467059613,0.02071842923271545
0.10476190476190476,0.2079217079180208,0.013602844976896445,0.2079217079180208,0.013602844976896445,0.21825843812389809,0.023279547313419486,0.20894128970714432,0.01782071678788317,0.23579023579643532,0.030303232783243653,0.22733813458650465,0.04170414608529126,0.21825843812389809,0.023279547313419486,0.21825843812389809,0.023279547313419486,0.21825843812389809,0.023279547313419486,0.2138797678053379,0.02109425763091819,0.21835849603468724,0.023355889893156397,0.21825843812389809,0.023279547313419486
0.11428571428571428,0.20586397289298472,0.01685232900647183,0.20586397289298472,0.01685232900647183,0.2169353784993291,0.021585057442299823,0.2089413271576006,0.018749530790150383,0.23458670303535958,0.028630342901168095,0.22439596270033646,0.03759153951743082,0.2169353784993291,0.021585057442299823,0.2169353784993291,0.021585057442299823,0.2169353784993291,0.021585057442299823,0.21664548261711994,0.02133154756468438,0.21652114174018303,0.021225525482646862,0.2169353784993291,0.021585057442299823
0.12380952380952381,0.20615131214547613,0.015958612303093502,0.20615131214547613,0.015958612303093502,0.21679925603362232,0.02071441701220035,0.21986199441428295,0.027751275445752347,0.2326153603568673,0.02802159073364555,0.22200325924200398,0.030961400408721102,0.21679925603362232,0.02071441701220035,0.21679925603362232,0.02071441701220035,0.21679925603362232,0.02071441701220035,0.21573626106748214,0.019701581952020306,0.21608852165249678,0.020024145406879263,0.21608852165249678,0.020024145406879263
0.13333333333333333,0.20397538671802196,0.01365216836135898,0.20397538671802196,0.01365216836135898,0.21895323201481784,0.015445289389019422,0.21689214623288555,0.02669077641598733,0.23222949498732176,0.023501683346165647,0.22861613585125834,0.03860316197810037,0.21895323201481784,0.015445289389019422,0.21895323201481784,0.015445289389019422,0.21895323201481784,0.015445289389019422,0.21593861122216496,0.017209735325729173,0.2194241645878979,0.015930826994121114,0.2194241645878979,0.015930826994121114
0.14285714285714285,0.20093927141278983,0.01302775484044386,0.20093927141278983,0.01302775484044386,0.2191155817359686,0.015333739984100276,0.21749708913066373,0.023576800289951395,0.22937887992709877,0.020733537643393835,0.22806591075357224,0.03309038650705696,0.2191155817359686,0.015333739984100276,0.2191155817359686,0.015333739984100276,0.2191155817359686,0.015333739984100276,0.21822553537786007,0.014228484515719269,0.21775990140934784,0.013683931890867015,0.21775990140934784,0.013683931890867015
0.1523809523809524,0.19614510872634128,0.011233341539976925,0.19614510872634128,0.011233341539976925,0.21938185312319547,0.01481656201382934,0.21908275119682413,0.018134832120663465,0.22807958687888458,0.023752216309700196,0.2257849811737071,0.03404379239513702,0.21938185312319547,0.01481656201382934,0.21938185312319547,0.01481656201382934,0.21938185312319547,0.01481656201382934,0.21813536866102368,0.013374544633127535,0.21938185312319547,0.01481656201382934,0.21938185312319547,0.01481656201382934
0.1619047619047619,0.1961901802021791,0.009408647395300205,0.1961901802021791,0.009408647395300205,0.21886077380793934,0.01355880896407888,0.2190180027581737,0.015629694095889612,0.2254903469037484,0.02264884585532295,0.22438168040755876,0.031574033319484746,0.21886077380793934,0.01355880896407888,0.21886077380793934,0.01355880896407888,0.21886077380793934,0.01355880896407888,0.21888686157763004,0.013525901007760223,0.21888606743339228,0.013524864005939252,0.21886077380793934,0.01355880896407888
0.17142857142857143,0.1992223059448103,0.007359577710701987,0.1992223059448103,0.007359577710701987,0.2184188725012872,0.01242166716823144,0.21985778844611564,0.01569158717914099,0.22637902193806236,0.02300136001174306,0.22178951416401163,0.02990859428750707,0.2184188725012872,0.01242166716823144,0.2184188725012872,0.01242166716823144,0.2184188725012872,0.01242166716823144,0.2191235637292266,0.013270276045370037,0.2184188725012872,0.01242166716823144,0.2184188725012872,0.01242166716823144
0.18095238095238095,0.19962367057604224,0.006805676007798768,0.19962367057604224,0.006805676007798768,0.21638369785719797,0.011155551228055642,0.2214601891912229,0.01775474734895949,0.22490893790008207,0.021417882757422742,0.22213439142873004,0.02977446417081356,0.21638369785719797,0.011155551228055642,0.21638369785719797,0.011155551228055642,0.21638369785719797,0.011155551228055642,0.2172295132553891,0.012148531959667553,0.21763770782241695,0.012660576127991787,0.21638369785719797,0.011155551228055642
0.19047619047619047,0.19809003300033506,0.005925373918843287,0.19809003300033506,0.005925373918843287,0.21674723476171495,0.009797422849656961,0.2213443829813191,0.0170419537135582,0.22891572655178608,0.026109295279285346,0.22021697764728396,0.02790647269897268,0.21674723476171495,0.009797422849656961,0.21674723476171495,0.009797422849656961,0.21674723476171495,0.009797422849656961,0.21813643909990788,0.011484214474567106,0.21733291447162628,0.01047434518091933,0.21674723476171495,0.009797422849656961
0.2,0.19887351958702007,0.006711296525545342,0.19887351958702007,0.006711296525545342,0.21609912582096602,0.010801820243449722,0.21960799920926305,0.017657600680075873,0.22692360213292495,0.025327398044442388,0.21705630476187385,0.02711141249626492,0.21609912582096602,0.010801820243449722,0.21609912582096602,0.010801820243449722,0.21609912582096602,0.010801820243449722,0.21628759712690399,0.011024654518412124,0.21609912582096602,0.010801820243449722,0.21609912582096602,0.010801820243449722
0.20952380952380953,0.20393898314796388,0.016143562799192553,0.20393898314796388,0.016143562799192553,0.21574870564720847,0.010005055417183207,0.217529390279007,0.01835175286247893,0.22386100888421592,0.024049578644703376,0.21974440382559707,0.03397677444504077,0.21574870564720847,0.010005055417183207,0.21574870564720847,0.010005055417183207,0.21574870564720847,0.010005055417183207,0.21681851690465753,0.010551786276121598,0.21661947210404006,0.010901414898469386,0.21574870564720847,0.010005055417183207
0.21904761904761905,0.20660119781108655,0.01871903728138467,0.20660119781108655,0.01871903728138467,0.2163737876259762,0.009167078943796524,0.21791857474863655,0.017118057478593792,0.22347953285374073,0.025050662034271753,0.21828006502360445,0.033137875625528265,0.2163737876259762,0.009167078943796524,0.2163737876259762,0.009167078943796524,0.2163737876259762,0.009167078943796524,0.21612380720351054,0.009175204612668662,0.2162061427598414,0.009281752390649196,0.2163737876259762,0.009167078943796524
0.22857142857142856,0.209485848453672,0.01851069054812253,0.209485848453672,0.01851069054812253,0.2153610909978549,0.009618223868038485,0.22100905230223772,0.021494183188875988,0.22319892144606757,0.023650398234653525,0.21828300257191238,0.031353785753856056,0.2153610909978549,0.009618223868038485,0.2153610909978549,0.009618223868038485,0.2153610909978549,0.009618223868038485,0.21711768908426166,0.007872279743021742,0.21461505970607203,0.008991062573950458,0.2153610909978549,0.009618223868038485
0.23809523809523808,0.20826575817540288,0.017506147088277114,0.20826575817540288,0.017506147088277114,0.21606628328561783,0.0076851965558046385,0.2204177699466386,0.021649251343195144,0.22223277542740105,0.022372769796236307,0.2178820031553152,0.02954524598352494,0.21606628328561783,0.0076851965558046385,0.21606628328561783,0.0076851965558046385,0.21606628328561783,0.0076851965558046385,0.2159674893319607,0.006977895372523274,0.2148213469982147,0.006376629646758215,0.21606628328561783,0.0076851965558046385
0.24761904761904763,0.21262947364280432,0.014600135781463417,0.21262947364280432,0.014600135781463417,0.21567905565293935,0.008859764210324196,0.22390501504468155,0.018970479796605724,0.2218841402189663,0.02171801780536112,0.21795203802977509,0.0295539393133592,0.21567905565293935,0.008859764210324196,0.21567905565293935,0.008859764210324196,0.21655331208155706,0.00821441963132179,0.21532597708014342,0.006588718787268254,0.2149573047287189,0.0062464348041980965,0.21567905565293935,0.008859764210324196
0.2571428571428571,0.2117273909798651,0.01295345737303935,0.2117273909798651,0.01295345737303935,0.21540685894864575,0.008753097767213856,0.22413151203281956,0.019350448292132498,0.22088518827187795,0.02181301650949863,0.2176911668620373,0.02964368615747722,0.21540685894864575,0.008753097767213856,0.21540685894864575,0.008753097767213856,0.21540685894864575,0.008753097767213856,0.2155731370051702,0.007536640535079166,0.2146343301843714,0.007926429081475572,0.21540685894864575,0.008753097767213856
0.26666666666666666,0.21023671224247664,0.011426391922280264,0.21023671224247664,0.011426391922280264,0.21532205199556692,0.008408438146530495,0.2233343441307562,0.019097921654501863,0.21993448046302155,0.021740257130158817,0.21684586192658614,0.0284480078355262,0.21532205199556692,0.008408438146530495,0.21532205199556692,0.008408438146530495,0.21532205199556692,0.008408438146530495,0.2145159678267581,0.007699866272485157,0.21484715757625444,0.007965932425716943,0.21532205199556692,0.008408438146530495
0.2761904761904762,0.20827779881977315,0.010585319544092479,0.20827779881977315,0.010585319544092479,0.21484989981199135,0.0075370721420116886,0.22176270587918856,0.017824541195778462,0.218328192903307,0.020579164902441698,0.21520554672342485,0.02671395076624311,0.21484989981199135,0.0075370721420116886,0.21484989981199135,0.0075370721420116886,0.21484989981199135,0.0075370721420116886,0.21428328354297013,0.007004136684454997,0.21385595497900042,0.006584624836719773,0.21484989981199135,0.0075370721420116886
0.2857142857142857,0.20725031974725425,0.009850160698288514,0.20725031974725425,0.009850160698288514,0.2139843457688888,0.007636794907639006,0.22118356131437805,0.01908613557166032,0.2195394585095346,0.018548017344000862,0.21487330592991344,0.02619762286909948,0.2139843457688888,0.007636794907639006,0.2139843457688888,0.007636794907639006,0.2139843457688888,0.007636794907639006,0.21321032581230004,0.006855398965964262,0.21323282830417156,0.006879513495107158,0.2139843457688888,0.007636794907639006
0.29523809523809524,0.21007730272568523,0.006098876583993595,0.21007730272568523,0.006098876583993595,0.21364946254799444,0.00840408576769107,0.2200756130980388,0.01950276310331108,0.21913175618095745,0.01840641442926157,0.21378517482392545,0.024142206602664487,0.21364946254799444,0.00840408576769107,0.21364946254799444,0.00840408576769107,0.21364946254799444,0.00840408576769107,0.21215035225595197,0.007657993726373328,0.21260213575536205,0.007185011962108178,0.21364946254799444,0.00840408576769107
0.3047619047619048,0.20928323060797993,0.004767802560985139,0.20928323060797993,0.004767802560985139,0.2130294890375808,0.007030579529673173,0.21854194058687426,0.019178268159351527,0.21760167679865844,0.01948795190352842,0.21273582805740826,0.023719126484133105,0.2130294890375808,0.007030579529673173,0.2130294890375808,0.007030579529673173,0.2130294890375808,0.007030579529673173,0.2126258531352505,0.007873301402542604,0.21183698193635792,0.007263741837584859,0.2130294890375808,0.007030579529673173
0.3142857142857143,0.20913768854613107,0.004730548278136738,0.20913768854613107,0.004730548278136738,0.21194079698938312,0.00643543693331002,0.2179310665268338,0.018077555954178086,0.2159775656834245,0.019807057851996365,0.21138094853150186,0.02305357748631391,0.21194079698938312,0.00643543693331002,0.21194079698938312,0.00643543693331002,0.21194079698938312,0.00643543693331002,0.21182551415580692,0.006822130597438521,0.21110730200554384,0.006243488492378925,0.21194079698938312,0.00643543693331002
0.3238095238095238,0.20843421669183845,0.005734533693875932,0.20843421669183845,0.005734533693875932,0.21119202870656462,0.006501496027460439,0.21761260469279747,0.01877432226231129,0.21838975708383848,0.01481439512740671,0.21094103579250287,0.024325113085121298,0.21119202870656462,0.006501496027460439,0.21119202870656462,0.006501496027460439,0.21119202870656462,0.006501496027460439,0.21048502536380992,0.006391270824549168,0.20988122647737756,0.006363504937055093,0.21119202870656462,0.006501496027460439
0.3333333333333333,0.21069619954962815,0.0025499561125588172,0.21069619954962815,0.0025499561125588172,0.21032607204147746,0.0054317500268700036,0.21635256529386554,0.018028531775550187,0.2175450698658824,0.015149560297153237,0.21037870361247943,0.025093060513531523,0.21032607204147746,0.0054317500268700036,0.21032607204147746,0.0054317500268700036,0.21032607204147746,0.0054317500268700036,0.20990415588021277,0.005301304964916345,0.20975750408002308,0.00517282221514762,0.21032607204147746,0.0054317500268700036
0.34285714285714286,0.20959182322904882,0.0024902070962479535,0.20959182322904882,0.0024902070962479535,0.20927563878811067,0.005572315235301513,0.21502645657811728,0.01841997809426644,0.21782447616362738,0.015981971645658604,0.2092373501605517,0.024721911136797146,0.20927563878811067,0.005572315235301513,0.20927563878811067,0.005572315235301513,0.20927563878811067,0.005572315235301513,0.20884215169482762,0.005718653480497151,0.20853597525921136,0.005444435522556334,0.20943923708465365,0.005733184787125268
0.3523809523809524,0.20763602723191316,0.002832429938125197,0.20763602723191316,0.002832429938125197,0.2086186455311002,0.004964754063012412,0.2142940665268012,0.018973221488929704,0.21838842616391343,0.015165464580403413,0.21081877871281066,0.02072862138468684,0.2086186455311002,0.004964754063012412,0.2086186455311002,0.004964754063012412,0.2086186455311002,0.004964754063012412,0.20837582788757375,0.005262695810785716,0.2083833585115703,0.005648329788335985,0.2089567758344315,0.005276893907880942
0.3619047619047619,0.20697203740526576,0.0030317657762371354,0.20697203740526576,0.0030317657762371354,0.20818663986497804,0.0056333276273773936,0.21711921405145213,0.020460250260488966,0.2188961346378844,0.014798708032294302,0.2102764523044266,0.02058522154912154,0.20818663986497804,0.0056333276273773936,0.20818663986497804,0.0056333276273773936,0.20818663986497804,0.0056333276273773936,0.2072343997853367,0.0061404774296471565,0.20780462056006258,0.005854272027564734,0.20818663986497804,0.0056333276273773936
0.37142857142857144,0.205857440459136,0.0035269531766241678,0.205857440459136,0.0035269531766241678,0.20756369246504244,0.005766826613012649,0.21639979341759896,0.020655823442725964,0.22094837488940894,0.01692430186934069,0.2095080441672478,0.019667856898622733,0.20756369246504244,0.005766826613012649,0.20756369246504244,0.005766826613012649,0.20756369246504244,0.005766826613012649,0.20716517303998655,0.007001553949431757,0.20786673652055937,0.006659274245323724,0.20756369246504244,0.005766826613012649
0.38095238095238093,0.20562900436343626,0.0039486162028585054,0.20562900436343626,0.0039486162028585054,0.20756122907623648,0.006038034741863919,0.2167043565539643,0.018061850374830945,0.22058307108934969,0.017302982597832927,0.209326587551983,0.01849964627552975,0.20756122907623648,0.006038034741863919,0.20756122907623648,0.006038034741863919,0.20756122907623648,0.006038034741863919,0.20703454641625282,0.007759705423468453,0.20803097328171133,0.007163241087444134,0.20756122907623648,0.006038034741863919
0.3904761904761905,0.20595987323989592,0.005053338173219192,0.20595987323989592,0.005053338173219192,0.2065232667799403,0.006228724401327211,0.21542889186430994,0.017852573275558826,0.22014387751770456,0.01806551269580483,0.2126523863568547,0.014451164983781939,0.2065232667799403,0.006228724401327211,0.2065232667799403,0.006228724401327211,0.20725442750788317,0.0072309816149585295,0.20704504911129068,0.007962618419116654,0.2077696933070334,0.0066874687312331715,0.2065232667799403,0.006228724401327211
0.4,0.2077587078037184,0.0035590800384326968,0.2077587078037184,0.0035590800384326968,0.20745134566511425,0.006709988760091799,0.21514896443113685,0.017877831584025314,0.21916294444795875,0.017858144258779247,0.21434077874624302,0.013426032350506956,0.20745134566511425,0.006709988760091799,0.20745134566511425,0.006709988760091799,0.20745134566511425,0.006709988760091799,0.20686732019696916,0.007189769997268446,0.20767791445056596,0.006804122853357518,0.20745134566511425,0.006709988760091799
0.4095238095238095,0.20851937565562684,0.005344316914369388,0.20851937565562684,0.005344316914369388,0.20754285018111385,0.006740661987936986,0.2147721922631527,0.018037960933409248,0.21924966791947914,0.01775264460572737,0.21467090956443885,0.013496579874329017,0.20754285018111385,0.006740661987936986,0.20754285018111385,0.006740661987936986,0.20754285018111385,0.006740661987936986,0.2071642825423285,0.007586257496735196,0.20754285018111385,0.006740661987936986,0.20754285018111385,0.006740661987936986
0.41904761904761906,0.20821474074513058,0.005552504082173741,0.20821474074513058,0.005552504082173741,0.20798107050359246,0.007021917711377465,0.21385873344049536,0.017353179526456184,0.21830021964809432,0.017941897632839446,0.2140631726733308,0.013878900373740035,0.20798107050359246,0.007021917711377465,0.20798107050359246,0.007021917711377465,0.20798107050359246,0.007021917711377465,0.20700667806985704,0.00724039673403566,0.20704244034872812,0.006646154424155369,0.20798107050359246,0.007021917711377465
0.42857142857142855,0.20863290930994682,0.005369870659727336,0.20863290930994682,0.005369870659727336,0.20799599153300125,0.007403710572344306,0.21259040333744553,0.017889210777866118,0.21771270354174904,0.017397901909316966,0.21428769901838332,0.012272583546621725,0.20799599153300125,0.007403710572344306,0.20799599153300125,0.007403710572344306,0.20799599153300125,0.007403710572344306,0.20768918837938044,0.008403837743645287,0.20799599153300125,0.007403710572344306,0.20799599153300125,0.007403710572344306
0.4380952380952381,0.2119000051373049,0.008802354133149457,0.2119000051373049,0.008802354133149457,0.2076309088860517,0.007685185756798453,0.21167918090182153,0.017335099475493918,0.21801514935153332,0.017320546297558755,0.21408775884939618,0.011909622046645732,0.2076309088860517,0.007685185756798453,0.2076309088860517,0.007685185756798453,0.2076309088860517,0.007685185756798453,0.20763871895716243,0.008233966198052297,0.2076309088860517,0.007685185756798453,0.2076309088860517,0.007685185756798453
0.44761904761904764,0.21094727510229702,0.008714677345268724,0.21094727510229702,0.008714677345268724,0.20684914461317214,0.007808304541646308,0.21207936090278498,0.01776340606234704,0.21685002676904835,0.016830201536640457,0.21419113396139478,0.010938971173570166,0.20684914461317214,0.007808304541646308,0.20684914461317214,0.007808304541646308,0.20684914461317214,0.007808304541646308,0.20712629693778273,0.008211001158474689,0.20755121646884908,0.008132330966276514,0.20684914461317214,0.007808304541646308
0.45714285714285713,0.2095962581418765,0.007890406135008365,0.2095962581418765,0.007890406135008365,0.20655209349934012,0.008182339513212995,0.21105784649262208,0.01738254883222596,0.21627457397912317,0.016130775934049994,0.21458821242808232,0.009619999219849884,0.20655209349934012,0.008182339513212995,0.20655209349934012,0.008182339513212995,0.20655209349934012,0.008182339513212995,0.20609421372258416,0.008177942725246214,0.20642237927919874,0.008107436101139108,0.20655209349934012,0.008182339513212995
0.4666666666666667,0.20938107502475684,0.007730353372821441,0.20938107502475684,0.007730353372821441,0.20826006859388888,0.007954449785414779,0.21198649991455734,0.01593017945799624,0.21556693389023446,0.016177603939848312,0.214247301924771,0.01036063161196265,0.20826006859388888,0.007954449785414779,0.20826006859388888,0.007954449785414779,0.20826006859388888,0.007954449785414779,0.2052075734780151,0.008027974192781492,0.20772861024098738,0.00763778513622726,0.20826006859388888,0.007954449785414779
0.47619047619047616,0.2090942262299359,0.007732376690684364,0.2090942262299359,0.007732376690684364,0.20999408241361378,0.009944312963058722,0.21429060044698417,0.020473577616505735,0.21523037096485495,0.016366258127790998,0.21340207532491715,0.00958096219616055,0.20999408241361378,0.009944312963058722,0.20999408241361378,0.009944312963058722,0.20999408241361378,0.009944312963058722,0.20603613425046205,0.007256816674124331,0.20912193719297648,0.009679659302044565,0.20999408241361378,0.009944312963058722
0.4857142857142857,0.21127093024551868,0.006526649148504829,0.21127093024551868,0.006526649148504829,0.208925126996987,0.01057508616823776,0.21413439938652457,0.020243396436349332,0.2167858780343451,0.013228593318970243,0.21342580501506686,0.00903099487188121,0.208925126996987,0.01057508616823776,0.208925126996987,0.01057508616823776,0.208925126996987,0.01057508616823776,0.20763702942606282,0.009364234062971204,0.20856864775951,0.0104799560596203,0.208925126996987,0.01057508616823776
